MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:109547,Dnm2,dynamin 2,9,,microtubule,,,ISO,P50570 ,J:164563 
MGI:109547,Dnm2,dynamin 2,9,,microtubule cytoskeleton,,,IBA,PTN000902092 ,J:265628 
MGI:1341299,Dnm3,dynamin 3,1,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1341299,Dnm3,dynamin 3,1,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:1341299,Dnm3,dynamin 3,1,,microtubule cytoskeleton,,,IBA,PTN000902092 ,J:265628 
MGI:1917352,Dnmbp,dynamin binding protein,19,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:2149010,Dock2,dedicator of cyto-kinesis 2,11,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:109529,Dpf2,"D4, zinc and double PHD fingers family 2",19,,centrosome,,,ISO,Q92785 ,J:164563 
MGI:2443967,Dpp9,dipeptidylpeptidase 9,17,,microtubule,,,ISO,Q86TI2 ,J:164563 
MGI:1349763,Dpysl2,dihydropyrimidinase-like 2,14,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1349763,Dpysl2,dihydropyrimidinase-like 2,14,colocalizes_with,microtubule,,,ISO,Q16555 ,J:164563 
MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,18,,filamentous actin,,,ISO,RGD:2410 ,J:155856 
MGI:2685906,Drc1,dynein regulatory complex subunit 1,5,,axonemal dynein complex,,,IEA,IPR039750 ,J:72247 
MGI:2685906,Drc1,dynein regulatory complex subunit 1,5,,axoneme,,,IBA,PTN000492844 ,J:265628 
MGI:2685906,Drc1,dynein regulatory complex subunit 1,5,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1921915,Drc3,dynein regulatory complex subunit 3,11,,axoneme,,,ISO,Q9H069 ,J:73065 
MGI:1921915,Drc3,dynein regulatory complex subunit 3,11,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:2685616,Drc7,dynein regulatory complex subunit 7,8,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1914184,Dsn1,"DSN1 homolog, MIS12 kinetochore complex component",2,,spindle pole,,,IBA,PTN001804338 ,J:265628 
MGI:109611,Dsp,desmoplakin,13,,cytoskeleton,,,IEA,IPR001101 ,J:72247 
MGI:109611,Dsp,desmoplakin,13,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:109611,Dsp,desmoplakin,13,colocalizes_with,intermediate filament,,,IBA,PTN002753757 ,J:265628 
MGI:109611,Dsp,desmoplakin,13,colocalizes_with,intermediate filament,,,IDA,,J:125067 
MGI:104627,Dst,dystonin,1,,actin cytoskeleton,,,IDA,,J:86716 J:104464 
MGI:104627,Dst,dystonin,1,,actin cytoskeleton,,PR:Q91ZU6-1,IDA,,J:56502 
MGI:104627,Dst,dystonin,1,,actin cytoskeleton,,PR:Q91ZU6-2,IDA,,J:56502 
MGI:104627,Dst,dystonin,1,,cytoskeleton,,,IEA,IPR001101 IPR029926 ,J:72247 
MGI:104627,Dst,dystonin,1,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:104627,Dst,dystonin,1,colocalizes_with,intermediate filament,,,IBA,PTN002753757 ,J:265628 
MGI:104627,Dst,dystonin,1,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:104627,Dst,dystonin,1,,microtubule cytoskeleton,,,IDA,,J:104464 
MGI:104627,Dst,dystonin,1,,microtubule cytoskeleton,"is a part of dorsal root ganglion,is a part of sensory neuron",PR:Q91ZU6,IDA,,J:56502 
MGI:104627,Dst,dystonin,1,,neurofilament cytoskeleton,"is a part of dorsal root ganglion,is a part of sensory neuron",PR:Q91ZU6,IDA,,J:56502 
MGI:104627,Dst,dystonin,1,,stress fiber,,,IDA,,J:86716 
MGI:1929270,Dstn,destrin,2,,actin cytoskeleton,,,IEA,IPR017904 IPR029924 ,J:72247 
MGI:1929270,Dstn,destrin,2,,cortical actin cytoskeleton,,,IDA,,J:97332 
MGI:1924093,Dtl,denticleless E3 ubiquitin protein ligase,1,,centrosome,,,ISO,Q9NZJ0 ,J:164563 
MGI:1924093,Dtl,denticleless E3 ubiquitin protein ligase,1,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:2137586,Dtnbp1,dystrobrevin binding protein 1,13,,microtubule cytoskeleton,,,ISO,Q96EV8 ,J:164563 
MGI:1915926,Dusp22,dual specificity phosphatase 22,13,,filamentous actin,,,ISO,Q9NRW4 ,J:164563 
MGI:94941,Dvl1,dishevelled segment polarity protein 1,4,colocalizes_with,microtubule,,,ISO,RGD:620632 ,J:155856 
MGI:94941,Dvl1,dishevelled segment polarity protein 1,4,,microtubule cytoskeleton,,,IDA,,J:87882 
MGI:94941,Dvl1,dishevelled segment polarity protein 1,4,,microtubule cytoskeleton,,,ISO,Q9WVB9 ,J:95820 
MGI:106613,Dvl2,dishevelled segment polarity protein 2,11,,cytoskeleton,,,NAS,,J:146735 
MGI:103147,Dync1h1,dynein cytoplasmic 1 heavy chain 1,12,,centrosome,,,ISO,Q14204 ,J:164563 
MGI:103147,Dync1h1,dynein cytoplasmic 1 heavy chain 1,12,,cytoplasmic dynein complex,,,IBA,PTN000072732 ,J:265628 
MGI:103147,Dync1h1,dynein cytoplasmic 1 heavy chain 1,12,,cytoplasmic dynein complex,,,ISM,,J:43700 
MGI:103147,Dync1h1,dynein cytoplasmic 1 heavy chain 1,12,,cytoplasmic dynein complex,,,ISO,Q14204 ,J:164563 
MGI:103147,Dync1h1,dynein cytoplasmic 1 heavy chain 1,12,,cytoplasmic microtubule,,,IBA,PTN000072732 ,J:265628 
MGI:103147,Dync1h1,dynein cytoplasmic 1 heavy chain 1,12,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:103147,Dync1h1,dynein cytoplasmic 1 heavy chain 1,12,,dynein complex,,,IBA,PTN000743491 ,J:265628 
MGI:103147,Dync1h1,dynein cytoplasmic 1 heavy chain 1,12,,manchette,,,ISO,RGD:2511 ,J:155856 
MGI:103147,Dync1h1,dynein cytoplasmic 1 heavy chain 1,12,,microtubule,,,ISO,Q14204 ,J:164563 
MGI:107743,Dync1i1,dynein cytoplasmic 1 intermediate chain 1,6,,cytoplasmic dynein complex,,,IBA,PTN000277824 ,J:265628 
MGI:107743,Dync1i1,dynein cytoplasmic 1 intermediate chain 1,6,,cytoplasmic dynein complex,,,ISO,RGD:2512 ,J:155856 
MGI:107743,Dync1i1,dynein cytoplasmic 1 intermediate chain 1,6,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:107743,Dync1i1,dynein cytoplasmic 1 intermediate chain 1,6,,dynein complex,,,IEA,KW-0243 ,J:60000 
MGI:107743,Dync1i1,dynein cytoplasmic 1 intermediate chain 1,6,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:107743,Dync1i1,dynein cytoplasmic 1 intermediate chain 1,6,,spindle pole,,,ISO,O14576 ,J:164563 
MGI:107750,Dync1i2,dynein cytoplasmic 1 intermediate chain 2,2,,cytoplasmic dynein complex,,,IBA,PTN000277824 ,J:265628 
MGI:107750,Dync1i2,dynein cytoplasmic 1 intermediate chain 2,2,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:107750,Dync1i2,dynein cytoplasmic 1 intermediate chain 2,2,,dynein complex,,,IEA,KW-0243 ,J:60000 
MGI:107750,Dync1i2,dynein cytoplasmic 1 intermediate chain 2,2,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:107750,Dync1i2,dynein cytoplasmic 1 intermediate chain 2,2,,outer dynein arm,"is a part of tracheal epithelial cell,is a part of trachea",,IDA,,J:258369 
MGI:2135610,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1,9,colocalizes_with,centrosome,,,IBA,PTN000293992 ,J:265628 
MGI:2135610,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1,9,,centrosome,,,ISO,RGD:71072 ,J:155856 
MGI:2135610,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1,9,,centrosome,,,ISO,Q9Y6G9 ,J:164563 
MGI:2135610,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1,9,,cytoplasmic dynein complex,,,IBA,PTN000293992 ,J:265628 
MGI:2135610,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1,9,,cytoplasmic dynein complex,,,ISO,Q9Y6G9 ,J:164563 
MGI:2135610,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1,9,,cytoplasmic dynein complex,,,ISS,,J:68119 
MGI:2135610,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1,9,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:2135610,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1,9,,dynein complex,,,IEA,KW-0243 ,J:60000 
MGI:2135610,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1,9,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:2135610,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1,9,,spindle pole,,,ISO,Q9Y6G9 ,J:164563 
MGI:107738,Dync1li2,"dynein, cytoplasmic 1 light intermediate chain 2",8,colocalizes_with,centrosome,,,IBA,PTN000293992 ,J:265628 
MGI:107738,Dync1li2,"dynein, cytoplasmic 1 light intermediate chain 2",8,,centrosome,,,ISO,RGD:621130 ,J:155856 
MGI:107738,Dync1li2,"dynein, cytoplasmic 1 light intermediate chain 2",8,,centrosome,,,ISO,O43237 ,J:164563 
MGI:107738,Dync1li2,"dynein, cytoplasmic 1 light intermediate chain 2",8,,cytoplasmic dynein complex,,,IBA,PTN000293992 ,J:265628 
MGI:107738,Dync1li2,"dynein, cytoplasmic 1 light intermediate chain 2",8,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:107738,Dync1li2,"dynein, cytoplasmic 1 light intermediate chain 2",8,,dynein complex,,,IEA,KW-0243 ,J:60000 
MGI:107738,Dync1li2,"dynein, cytoplasmic 1 light intermediate chain 2",8,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:107736,Dync2h1,dynein cytoplasmic 2 heavy chain 1,9,,axoneme,,,IBA,PTN002472914 ,J:265628 
MGI:107736,Dync2h1,dynein cytoplasmic 2 heavy chain 1,9,,axoneme,,,IDA,,J:172889 
MGI:107736,Dync2h1,dynein cytoplasmic 2 heavy chain 1,9,,cytoplasmic dynein complex,,,IBA,PTN002472914 ,J:265628 
MGI:107736,Dync2h1,dynein cytoplasmic 2 heavy chain 1,9,,cytoplasmic dynein complex,,,ISM,,J:43700 
MGI:107736,Dync2h1,dynein cytoplasmic 2 heavy chain 1,9,,cytoplasmic dynein complex,,,ISO,Q8NCM8 ,J:164563 
MGI:107736,Dync2h1,dynein cytoplasmic 2 heavy chain 1,9,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:107736,Dync2h1,dynein cytoplasmic 2 heavy chain 1,9,,dynein complex,,,IBA,PTN000743491 ,J:265628 
MGI:107736,Dync2h1,dynein cytoplasmic 2 heavy chain 1,9,,microtubule,,,ISO,Q8NCM8 ,J:164563 
MGI:1913996,Dync2li1,dynein cytoplasmic 2 light intermediate chain 1,17,,axoneme,,,IBA,PTN000326085 ,J:265628 
MGI:1913996,Dync2li1,dynein cytoplasmic 2 light intermediate chain 1,17,,axoneme,,,IDA,,J:172889 
MGI:1913996,Dync2li1,dynein cytoplasmic 2 light intermediate chain 1,17,,centrosome,,,ISO,Q8TCX1 ,J:164563 
MGI:1913996,Dync2li1,dynein cytoplasmic 2 light intermediate chain 1,17,,ciliary basal body,,,IBA,PTN000326085 ,J:265628 
MGI:1913996,Dync2li1,dynein cytoplasmic 2 light intermediate chain 1,17,,ciliary basal body,,,ISO,Q8TCX1 ,J:164563 
MGI:1913996,Dync2li1,dynein cytoplasmic 2 light intermediate chain 1,17,,cytoplasmic dynein complex,,,IBA,PTN000326085 ,J:265628 
MGI:1913996,Dync2li1,dynein cytoplasmic 2 light intermediate chain 1,17,,cytoplasmic dynein complex,,,ISO,Q8TCX1 ,J:164563 
MGI:1913996,Dync2li1,dynein cytoplasmic 2 light intermediate chain 1,17,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1913996,Dync2li1,dynein cytoplasmic 2 light intermediate chain 1,17,,dynein complex,,,IEA,KW-0243 ,J:60000 
MGI:1913996,Dync2li1,dynein cytoplasmic 2 light intermediate chain 1,17,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:1861457,Dynll1,dynein light chain LC8-type 1,5,,centrosome,,,ISO,P63167 ,J:164563 
MGI:1861457,Dynll1,dynein light chain LC8-type 1,5,,cytoplasmic dynein complex,,,IPI,Q5U4F6 ,J:217609 
MGI:1861457,Dynll1,dynein light chain LC8-type 1,5,,cytoplasmic dynein complex,,,ISA,Q78P75 ,J:76982 
MGI:1861457,Dynll1,dynein light chain LC8-type 1,5,,cytoplasmic dynein complex,,,ISO,RGD:619866 ,J:155856 
MGI:1861457,Dynll1,dynein light chain LC8-type 1,5,,cytoplasmic dynein complex,,,ISO,P63167 ,J:164563 
MGI:1861457,Dynll1,dynein light chain LC8-type 1,5,,cytoskeleton,is a part of T cell,,IDA,,J:90654 
MGI:1861457,Dynll1,dynein light chain LC8-type 1,5,,dynein complex,,,IBA,PTN000223361 ,J:265628 
MGI:1861457,Dynll1,dynein light chain LC8-type 1,5,,dynein complex,,,IDA,,J:114132 
MGI:1861457,Dynll1,dynein light chain LC8-type 1,5,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:1861457,Dynll1,dynein light chain LC8-type 1,5,,microtubule associated complex,,,IEA,IPR019763 ,J:72247 
MGI:1861457,Dynll1,dynein light chain LC8-type 1,5,,mitotic spindle,,,ISO,P63167 ,J:164563 
MGI:1915347,Dynll2,dynein light chain LC8-type 2,11,,centrosome,,,ISO,Q96FJ2 ,J:164563 
MGI:1915347,Dynll2,dynein light chain LC8-type 2,11,,cytoplasmic dynein complex,,,IBA,PTN000223362 ,J:265628 
MGI:1915347,Dynll2,dynein light chain LC8-type 2,11,,cytoplasmic dynein complex,,,IPI,Q5U4F6 ,J:217609 
MGI:1915347,Dynll2,dynein light chain LC8-type 2,11,,cytoplasmic dynein complex,,,ISO,RGD:619860 ,J:155856 
MGI:1915347,Dynll2,dynein light chain LC8-type 2,11,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1915347,Dynll2,dynein light chain LC8-type 2,11,,dynein complex,,,IBA,PTN000223361 ,J:265628 
MGI:1915347,Dynll2,dynein light chain LC8-type 2,11,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:1915347,Dynll2,dynein light chain LC8-type 2,11,,microtubule associated complex,,,IEA,IPR019763 ,J:72247 
MGI:1915347,Dynll2,dynein light chain LC8-type 2,11,,myosin V complex,,,IDA,,J:114132 
MGI:1914318,Dynlrb1,dynein light chain roadblock-type 1,2,,centrosome,,,IBA,PTN000845699 ,J:265628 
MGI:1914318,Dynlrb1,dynein light chain roadblock-type 1,2,,centrosome,,,ISO,Q9NP97 ,J:164563 
MGI:1914318,Dynlrb1,dynein light chain roadblock-type 1,2,,cytoplasmic dynein complex,,,IBA,PTN000081506 ,J:265628 
MGI:1914318,Dynlrb1,dynein light chain roadblock-type 1,2,,cytoplasmic dynein complex,,,IDA,,J:161030 
MGI:1914318,Dynlrb1,dynein light chain roadblock-type 1,2,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1914318,Dynlrb1,dynein light chain roadblock-type 1,2,,dynein complex,,,IEA,KW-0243 ,J:60000 
MGI:1914318,Dynlrb1,dynein light chain roadblock-type 1,2,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:1922715,Dynlrb2,dynein light chain roadblock-type 2,8,,centrosome,,,IBA,PTN000845699 ,J:265628 
MGI:1922715,Dynlrb2,dynein light chain roadblock-type 2,8,,cytoplasmic dynein complex,,,IBA,PTN000081506 ,J:265628 
MGI:1922715,Dynlrb2,dynein light chain roadblock-type 2,8,,cytoplasmic dynein complex,,,IDA,,J:161030 
MGI:1922715,Dynlrb2,dynein light chain roadblock-type 2,8,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1922715,Dynlrb2,dynein light chain roadblock-type 2,8,,dynein complex,,,IEA,KW-0243 ,J:60000 
MGI:1922715,Dynlrb2,dynein light chain roadblock-type 2,8,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:3807506,Dynlt1a,dynein light chain Tctex-type 1A,17,,cytoplasmic dynein complex,,,ISO,P63172 ,J:164563 
MGI:3807506,Dynlt1a,dynein light chain Tctex-type 1A,17,,cytoplasmic microtubule,,,ISO,P63172 ,J:164563 
MGI:98643,Dynlt1b,dynein light chain Tctex-type 1B,17,,cytoplasmic dynein complex,,,ISO,P63172 ,J:164563 
MGI:98643,Dynlt1b,dynein light chain Tctex-type 1B,17,,cytoplasmic dynein complex,,,ISO,AAC39268 ,J:37113 
MGI:98643,Dynlt1b,dynein light chain Tctex-type 1B,17,,cytoplasmic microtubule,,,ISO,P63172 ,J:164563 
MGI:3807476,Dynlt1c,dynein light chain Tctex-type 1C,17,,cytoplasmic dynein complex,,,ISO,P63172 ,J:164563 
MGI:3807476,Dynlt1c,dynein light chain Tctex-type 1C,17,,cytoplasmic microtubule,,,ISO,P63172 ,J:164563 
MGI:3780996,Dynlt1f,dynein light chain Tctex-type 1F,17,,cytoplasmic dynein complex,,,ISO,P63172 ,J:164563 
MGI:3780996,Dynlt1f,dynein light chain Tctex-type 1F,17,,cytoplasmic microtubule,,,ISO,P63172 ,J:164563 
MGI:1914367,Dynlt3,dynein light chain Tctex-type 3,X,,cytoplasmic dynein complex,,,ISO,RGD:1549755 ,J:155856 
MGI:1914367,Dynlt3,dynein light chain Tctex-type 3,X,,cytoplasmic dynein complex,,,ISO,P51808 ,J:164563 
MGI:1914367,Dynlt3,dynein light chain Tctex-type 3,X,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1914367,Dynlt3,dynein light chain Tctex-type 3,X,,dynein complex,,,IEA,KW-0243 ,J:60000 
MGI:1914367,Dynlt3,dynein light chain Tctex-type 3,X,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:1914367,Dynlt3,dynein light chain Tctex-type 3,X,,mitotic spindle astral microtubule,,,ISO,RGD:1549755 ,J:155856 
MGI:1330299,Dyrk1a,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a,16,colocalizes_with,actin filament,,,ISO,Q13627 ,J:164563 
MGI:1330299,Dyrk1a,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a,16,,cytoskeleton,,,IDA,,J:252003 
MGI:1330299,Dyrk1a,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a,16,colocalizes_with,cytoskeleton,,,ISO,Q13627 ,J:164563 
MGI:1330299,Dyrk1a,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a,16,colocalizes_with,microtubule,,,ISO,Q13627 ,J:164563 
MGI:1330299,Dyrk1a,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a,16,colocalizes_with,neurofilament,,,ISO,Q13627 ,J:164563 
MGI:1330301,Dyrk2,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2,10,,cytoskeleton,,,IBA,PTN000624546 ,J:265628 
MGI:1330300,Dyrk3,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3,1,,cytoskeleton,,,IBA,PTN000624546 ,J:265628 
MGI:1330300,Dyrk3,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3,1,,pericentriolar material,,,ISO,O43781 ,J:164563 
MGI:1330292,Dyrk4,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4,6,,cytoskeleton,,,IBA,PTN000624546 ,J:265628 
MGI:1349385,Dysf,dysferlin,6,,centriolar satellite,,,ISO,O75923 ,J:164563 
MGI:1349385,Dysf,dysferlin,6,,microtubule,,,IDA,,J:160150 
MGI:1914311,Dzip1,DAZ interacting protein 1,14,,centriolar satellite,,PR:000049974,IDA,,J:239231 
MGI:1914311,Dzip1,DAZ interacting protein 1,14,,centriolar satellite,,,ISO,Q86YF9 ,J:164563 
MGI:1914311,Dzip1,DAZ interacting protein 1,14,,centriole,,,IDA,,J:260445 
MGI:1914311,Dzip1,DAZ interacting protein 1,14,colocalizes_with,centriole,,,ISO,Q86YF9 ,J:164563 
MGI:1914311,Dzip1,DAZ interacting protein 1,14,,ciliary basal body,,,IBA,PTN000948208 ,J:265628 
MGI:1914311,Dzip1,DAZ interacting protein 1,14,,ciliary basal body,is a part of fibroblast,,IMP,MGI:5557987 ,J:207249 
MGI:1914311,Dzip1,DAZ interacting protein 1,14,,ciliary basal body,,,ISO,Q86YF9 ,J:164563 
MGI:1914311,Dzip1,DAZ interacting protein 1,14,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1919757,Dzip1l,DAZ interacting protein 1-like,9,,axoneme,,,IDA,,J:260445 
MGI:1919757,Dzip1l,DAZ interacting protein 1-like,9,,centriole,,,IDA,,J:260445 
MGI:1919757,Dzip1l,DAZ interacting protein 1-like,9,,centriole,,,ISO,Q8IYY4 ,J:164563 
MGI:1919757,Dzip1l,DAZ interacting protein 1-like,9,colocalizes_with,centriole,,,ISO,Q8IYY4 ,J:164563 
MGI:1919757,Dzip1l,DAZ interacting protein 1-like,9,,ciliary basal body,,,IBA,PTN000948208 ,J:265628 
MGI:1919757,Dzip1l,DAZ interacting protein 1-like,9,,ciliary basal body,,,IDA,,J:260445 
MGI:1919757,Dzip1l,DAZ interacting protein 1-like,9,,ciliary basal body,,,ISO,Q8IYY4 ,J:164563 
MGI:1919757,Dzip1l,DAZ interacting protein 1-like,9,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:101941,E2f1,E2F transcription factor 1,2,,centrosome,,,ISO,Q01094 ,J:164563 
MGI:109530,E4f1,E4F transcription factor 1,17,,spindle,,,IDA,,J:91435 
MGI:2140220,Ecpas,Ecm29 proteasome adaptor and scaffold,4,,centrosome,,,ISO,Q5VYK3 ,J:164563 
MGI:2140220,Ecpas,Ecm29 proteasome adaptor and scaffold,4,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:95281,Ect2,ect2 oncogene,3,,centralspindlin complex,,,ISO,Q9H8V3 ,J:164563 
MGI:95281,Ect2,ect2 oncogene,3,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:95281,Ect2,ect2 oncogene,3,,mitotic spindle,,,ISO,Q9H8V3 ,J:164563 
MGI:1096881,Eef1a1,eukaryotic translation elongation factor 1 alpha 1,9,,cortical actin cytoskeleton,,,ISO,P68104 ,J:164563 
MGI:3645330,Eef1akmt3,EEF1A lysine methyltransferase 3,10,,centrosome,,,ISO,Q96AZ1 ,J:164563 
MGI:3645330,Eef1akmt3,EEF1A lysine methyltransferase 3,10,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1914043,Efcab1,EF-hand calcium binding domain 1,16,,axoneme,,,ISO,Q8T893 ,J:73065 
MGI:1915476,Efcab2,EF-hand calcium binding domain 2,1,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1919127,Efhc1,EF-hand domain (C-terminal) containing 1,1,,axoneme,,,IBA,PTN000250050 ,J:265628 
MGI:1919127,Efhc1,EF-hand domain (C-terminal) containing 1,1,,axoneme,,,IDA,,J:96170 
MGI:1919127,Efhc1,EF-hand domain (C-terminal) containing 1,1,,centrosome,,,ISO,Q5JVL4 ,J:164563 
MGI:1919127,Efhc1,EF-hand domain (C-terminal) containing 1,1,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1919127,Efhc1,EF-hand domain (C-terminal) containing 1,1,,mitotic spindle,,,IBA,PTN000250050 ,J:265628 
MGI:1919127,Efhc1,EF-hand domain (C-terminal) containing 1,1,,mitotic spindle,,,ISO,Q5JVL4 ,J:164563 
MGI:1919127,Efhc1,EF-hand domain (C-terminal) containing 1,1,,spindle pole,,,ISO,Q5JVL4 ,J:164563 
MGI:1921655,Efhc2,EF-hand domain (C-terminal) containing 2,X,colocalizes_with,microtubule,,,IBA,PTN000949409 ,J:265628 
MGI:2444851,Efr3b,EFR3 homolog B,12,,actin cytoskeleton,,,ISO,Q9Y2G0 ,J:164563 
MGI:2667252,Ehbp1,EH domain binding protein 1,11,,filamentous actin,,,IBA,PTN001141409 ,J:265628 
MGI:2667252,Ehbp1,EH domain binding protein 1,11,,microtubule organizing center,,,IBA,PTN001141409 ,J:265628 
MGI:3612340,Ehbp1l1,EH domain binding protein 1-like 1,19,,filamentous actin,,,IBA,PTN001141409 ,J:265628 
MGI:3612340,Ehbp1l1,EH domain binding protein 1-like 1,19,,microtubule organizing center,,,IBA,PTN001141409 ,J:265628 
MGI:2154274,Ehd2,EH-domain containing 2,7,,microtubule cytoskeleton,,,ISO,Q9NZN4 ,J:164563 
MGI:95301,Eif3a,"eukaryotic translation initiation factor 3, subunit A",19,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:95301,Eif3a,"eukaryotic translation initiation factor 3, subunit A",19,,microtubule,,,ISO,RGD:1307269 ,J:155856 
MGI:1196288,Eif6,eukaryotic translation initiation factor 6,2,,intermediate filament,,,IDA,,J:44335 
MGI:1196288,Eif6,eukaryotic translation initiation factor 6,2,,lamin filament,,,IDA,,J:44335 
MGI:107427,Elavl4,ELAV like RNA binding protein 4,4,,cytoskeleton,,,ISO,RGD:1560027 ,J:155856 
MGI:2445168,Elmod3,ELMO/CED-12 domain containing 3,6,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:108117,Emd,emerin,X,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:108117,Emd,emerin,X,,spindle,,,IBA,PTN001032280 ,J:265628 
MGI:108117,Emd,emerin,X,,spindle,,,ISO,RGD:2551 ,J:155856 
MGI:108117,Emd,emerin,X,colocalizes_with,spindle pole centrosome,,,ISO,P50402 ,J:164563 
MGI:1915769,Eml1,echinoderm microtubule associated protein like 1,12,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1915769,Eml1,echinoderm microtubule associated protein like 1,12,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:1915769,Eml1,echinoderm microtubule associated protein like 1,12,colocalizes_with,microtubule cytoskeleton,,,ISO,O00423 ,J:164563 
MGI:1915769,Eml1,echinoderm microtubule associated protein like 1,12,colocalizes_with,mitotic spindle,,,IBA,PTN001010531 ,J:265628 
MGI:1915769,Eml1,echinoderm microtubule associated protein like 1,12,colocalizes_with,mitotic spindle midzone,,,IMP,,J:211342 
MGI:1915769,Eml1,echinoderm microtubule associated protein like 1,12,colocalizes_with,mitotic spindle pole,,,IMP,,J:211342 
MGI:1919455,Eml2,echinoderm microtubule associated protein like 2,7,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:1919455,Eml2,echinoderm microtubule associated protein like 2,7,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:1919455,Eml2,echinoderm microtubule associated protein like 2,7,colocalizes_with,mitotic spindle,,,IBA,PTN001010531 ,J:265628 
MGI:1919455,Eml2,echinoderm microtubule associated protein like 2,7,colocalizes_with,mitotic spindle,,,ISO,O95834 ,J:164563 
MGI:2387612,Eml3,echinoderm microtubule associated protein like 3,19,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
MGI:2387612,Eml3,echinoderm microtubule associated protein like 3,19,,microtubule,,,IEA,KW-0493 ,J:60000 
MGI:2387612,Eml3,echinoderm microtubule associated protein like 3,19,colocalizes_with,mitotic spindle,,,IBA,PTN001010531 ,J:265628 
MGI:1926048,Eml4,echinoderm microtubule associated protein like 4,17,,cytoskeleton,,,IEA,KW-0206 ,J:60000 
