MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:1925847,Fhod3,formin homology 2 domain containing 3,18,,sarcomere organization,,,ISO,F1LQJ2 ,J:73065 
MGI:95541,Fkbp1a,FK506 binding protein 1a,2,,ventricular cardiac muscle tissue morphogenesis,,,IMP,,J:45536 
MGI:2446089,Flnb,"filamin, beta",14,,skeletal muscle tissue development,,,IDA,,J:80557 
MGI:95557,Flnc,"filamin C, gamma",6,,muscle fiber development,,,IDA,,J:112170 
MGI:1100500,Flot1,flotillin 1,17,,positive regulation of myoblast fusion,,,IMP,,J:220503 
MGI:1100500,Flot1,flotillin 1,17,,positive regulation of myoblast fusion,,,ISO,O75955 ,J:164563 
MGI:1100500,Flot1,flotillin 1,17,,positive regulation of skeletal muscle tissue development,,,IMP,,J:220503 
MGI:1100500,Flot1,flotillin 1,17,,positive regulation of skeletal muscle tissue development,,,ISO,O75955 ,J:164563 
MGI:95560,Flt3l,FMS-like tyrosine kinase 3 ligand,7,,positive regulation of myoblast differentiation,,,IMP,,J:204300 
MGI:95560,Flt3l,FMS-like tyrosine kinase 3 ligand,7,,positive regulation of myoblast fusion,,,IMP,,J:204300 
MGI:95574,Fos,FBJ osteosarcoma oncogene,12,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:1347466,Foxc1,forkhead box C1,13,,ventricular cardiac muscle tissue morphogenesis,has the participant heart|has the participant outflow tract|has the participant primitive ventricle,,IGI,MGI:1347481 ,J:119303 
MGI:1347481,Foxc2,forkhead box C2,8,,ventricular cardiac muscle tissue morphogenesis,has the participant heart|has the participant outflow tract|has the participant primitive ventricle,,IGI,MGI:1347466 ,J:119303 
MGI:1347470,Foxf1,forkhead box F1,8,,smooth muscle cell differentiation,results in the differentiation of mesodermal cell,,IGI,MGI:88180 ,J:128367 
MGI:1347470,Foxf1,forkhead box F1,8,,smooth muscle cell differentiation,results in the differentiation of mesodermal cell,,IMP,MGI:1929432 ,J:128367 
MGI:1347470,Foxf1,forkhead box F1,8,,smooth muscle cell differentiation,,,IMP,MGI:1929432 ,J:69847 
MGI:1347465,Foxh1,forkhead box H1,15,,ventricular trabecula myocardium morphogenesis,,,IMP,,J:93034 
MGI:1347488,Foxk1,forkhead box K1,5,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:1349428,Foxl2,forkhead box L2,9,,extraocular skeletal muscle development,,,ISO,P58012 ,J:164563 
MGI:1347478,Foxn2,forkhead box N2,17,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:1891915,Foxo4,forkhead box O4,X,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:1891915,Foxo4,forkhead box O4,X,,negative regulation of smooth muscle cell differentiation,,,ISO,P98177 ,J:164563 
MGI:1914004,Foxp1,forkhead box P1,6,,cardiac muscle cell differentiation,,,IMP,MGI:3056542 ,J:93182 
MGI:1914004,Foxp1,forkhead box P1,6,,cardiac muscle cell differentiation,,,IMP,MGI:4829787 ,J:163662 
MGI:1914004,Foxp1,forkhead box P1,6,,negative regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:1308669 ,J:155856 
MGI:1914004,Foxp1,forkhead box P1,6,,regulation of cardiac muscle cell proliferation,,,IGI,MGI:1891346 ,J:163662 
MGI:1914004,Foxp1,forkhead box P1,6,,regulation of cardiac muscle cell proliferation,regulates the proliferation of cardiac muscle cell,,IMP,,J:163662 
MGI:1914004,Foxp1,forkhead box P1,6,,sarcomere organization,,,IGI,MGI:97350 ,J:163662 
MGI:1914004,Foxp1,forkhead box P1,6,,skeletal muscle tissue development,results in the development of esophagus|results in the development of esophagus,,IGI,MGI:2148705 ,J:121421 
MGI:2148705,Foxp2,forkhead box P2,6,,skeletal muscle tissue development,results in the development of esophagus|results in the development of esophagus,,IGI,MGI:1914004 ,J:121421 
MGI:893597,Frg1,FSHD region gene 1,8,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:1100860,Frs2,fibroblast growth factor receptor substrate 2,10,,negative regulation of cardiac muscle cell differentiation,,,ISO,Q8WU20 ,J:164563 
MGI:104860,Fxr1,"fragile X mental retardation gene 1, autosomal homolog",3,,muscle organ development,results in the development of skeletal musculature,,IMP,MGI:3046846 ,J:91191 
MGI:1196625,Fzd1,frizzled class receptor 1,5,,muscular septum morphogenesis,has the participant interventricular septum muscular part,,IGI,MGI:1888513 MGI:2135272 ,J:165556 
MGI:1888513,Fzd2,frizzled class receptor 2,11,,muscular septum morphogenesis,has the participant interventricular septum muscular part,,IGI,MGI:1196625 MGI:2135272 ,J:165556 
MGI:108570,Fzd7,frizzled class receptor 7,1,,negative regulation of cardiac muscle cell differentiation,,,ISO,O75084 ,J:164563 
MGI:105979,G6pdx,glucose-6-phosphate dehydrogenase X-linked,X,,negative regulation of cell growth involved in cardiac muscle cell development,,,ISO,RGD:2645 ,J:155856 
MGI:95664,Gata4,GATA binding protein 4,14,,cardiac muscle cell differentiation,results in the differentiation of cardiac muscle cell,,IGI,MGI:102541 MGI:99458 ,J:167933 
MGI:95664,Gata4,GATA binding protein 4,14,,cardiac muscle cell differentiation,,,IGI,MGI:107516 ,J:135185 
MGI:95664,Gata4,GATA binding protein 4,14,,cardiac muscle cell differentiation,,,IMP,MGI:3793424 ,J:135185 
MGI:95664,Gata4,GATA binding protein 4,14,,cardiac muscle cell differentiation,,,NAS,,J:173154 
MGI:95664,Gata4,GATA binding protein 4,14,,cell growth involved in cardiac muscle cell development,,,ISO,RGD:2665 ,J:155856 
MGI:95664,Gata4,GATA binding protein 4,14,,diaphragm morphogenesis,,,TAS,,J:129483 
MGI:95664,Gata4,GATA binding protein 4,14,,positive regulation of cardiac muscle cell proliferation,regulates a function/process that happens in heart,,IGI,MGI:102541 ,J:145175 
MGI:95664,Gata4,GATA binding protein 4,14,,regulation of cardiac muscle cell proliferation,,,IMP,MGI:3526854 ,J:99203 
MGI:95664,Gata4,GATA binding protein 4,14,,skeletal muscle cell differentiation,,,NAS,,J:173154 
MGI:107516,Gata6,GATA binding protein 6,18,,cardiac muscle cell differentiation,results in the differentiation of muscle cell,,IGI,MGI:95664 ,J:135185 
MGI:107516,Gata6,GATA binding protein 6,18,,cardiac muscle cell differentiation,results in the differentiation of epiblast cell,,IGI,MGI:95664 ,J:135185 
MGI:107516,Gata6,GATA binding protein 6,18,,cardiac muscle cell differentiation,results in the differentiation of epiblast cell,,IMP,MGI:3793425 ,J:135185 
MGI:107516,Gata6,GATA binding protein 6,18,,cardiac vascular smooth muscle cell differentiation,,,ISO,Q92908 ,J:164563 
MGI:107516,Gata6,GATA binding protein 6,18,,positive regulation of cardiac muscle cell proliferation,regulates a function/process that happens in heart,,IGI,MGI:102541 ,J:145175 
MGI:107516,Gata6,GATA binding protein 6,18,,smooth muscle cell differentiation,,,ISO,Q92908 ,J:164563 
MGI:95686,Gdf3,growth differentiation factor 3,6,,negative regulation of myoblast differentiation,,,IMP,,J:204300 
MGI:1346047,Gdf15,growth differentiation factor 15,8,,positive regulation of myoblast fusion,,,IMP,,J:204300 
MGI:95713,Gja1,"gap junction protein, alpha 1",10,,negative regulation of cardiac muscle cell proliferation,,,ISO,RGD:2690 ,J:155856 
MGI:95713,Gja1,"gap junction protein, alpha 1",10,,positive regulation of striated muscle tissue development,,,IMP,MGI:2676327 ,J:94694 
MGI:95727,Gli1,GLI-Kruppel family member GLI1,10,,positive regulation of cardiac muscle cell proliferation,,,ISO,P08151 ,J:164563 
MGI:2141180,Glmn,"glomulin, FKBP associated protein",5,,muscle cell differentiation,,,ISO,Q92990 ,J:164563 
MGI:5593379,Gm34220,"predicted gene, 34220",12,,skeletal muscle cell differentiation,,,IDA,,J:228292 
MGI:5593379,Gm34220,"predicted gene, 34220",12,,skeletal muscle cell differentiation,,,IMP,,J:228292 
MGI:104898,Gpcpd1,glycerophosphocholine phosphodiesterase 1,2,,skeletal muscle tissue development,,,IMP,,J:166183 
MGI:1924104,Gper1,G protein-coupled estrogen receptor 1,5,,positive regulation of cardiac vascular smooth muscle cell differentiation,,,ISO,Q99527 ,J:164563 
MGI:104887,Gpx1,glutathione peroxidase 1,9,,myotube differentiation,,,IMP,MGI:2158814 ,J:112583 J:113583 
MGI:104887,Gpx1,glutathione peroxidase 1,9,,skeletal muscle fiber development,happens in hindlimb musculature,,IMP,MGI:2158814 ,J:112583 
MGI:1344337,Grem1,"gremlin 1, DAN family BMP antagonist",2,,positive regulation of cardiac muscle cell differentiation,,,IDA,,J:182488 
MGI:1344337,Grem1,"gremlin 1, DAN family BMP antagonist",2,,positive regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation,,,IDA,,J:182488 
MGI:95841,Gsc,goosecoid homeobox,12,,muscle organ morphogenesis,has the participant genioglossus|has the participant geniohyoid|has the participant hyoglossus|has the participant mylohyoid|has the participant masseter|has the participant tongue muscle,,IMP,MGI:1857496 ,J:29421 
MGI:2152453,Gsk3a,glycogen synthase kinase 3 alpha,7,,negative regulation of cell growth involved in cardiac muscle cell development,,,IMP,,J:163724 
MGI:1861437,Gsk3b,glycogen synthase kinase 3 beta,16,,cell growth involved in cardiac muscle cell development,,,ISO,RGD:70982 ,J:155856 
MGI:1861437,Gsk3b,glycogen synthase kinase 3 beta,16,,myoblast fusion,,,IDA,,J:95052 
MGI:1861437,Gsk3b,glycogen synthase kinase 3 beta,16,,myoblast fusion,,,IGI,MGI:98573 ,J:95052 
MGI:1861437,Gsk3b,glycogen synthase kinase 3 beta,16,,myotube differentiation,,,IGI,MGI:98573 ,J:95052 
MGI:1861437,Gsk3b,glycogen synthase kinase 3 beta,16,,positive regulation of cardiac muscle cell differentiation,,,IMP,,J:233559 
MGI:1917489,Gtf3c5,"general transcription factor IIIC, polypeptide 5",2,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:1861461,H1f5,"H1.5 linker histone, cluster member",13,,muscle organ development,,,IPI,P13297 ,J:91568 
MGI:1097686,H3f3a,H3.3 histone A,1,,muscle cell differentiation,,,IGI,MGI:1101768 MGI:1913653 MGI:99430 ,J:185969 
MGI:1101768,H3f3b,H3.3 histone B,11,,muscle cell differentiation,,,IGI,MGI:1097686 MGI:1913653 MGI:99430 ,J:185969 
MGI:1353592,Hacd1,3-hydroxyacyl-CoA dehydratase 1,2,,myotube differentiation,,,IGI,MGI:97276 ,J:183657 
MGI:103577,Hand1,heart and neural crest derivatives expressed 1,11,,ventricular cardiac muscle tissue morphogenesis,has the participant heart,,IMP,MGI:2153823 ,J:46383 
MGI:103577,Hand1,heart and neural crest derivatives expressed 1,11,,ventricular cardiac muscle tissue morphogenesis,,,ISO,O96004 ,J:164563 
MGI:1097691,Hdac2,histone deacetylase 2,10,,cardiac muscle cell development,happens in ventricle cardiac muscle,,IMP,MGI:3712002 ,J:121697 
MGI:1097691,Hdac2,histone deacetylase 2,10,,negative regulation of cardiac muscle cell proliferation,regulates a function/process that happens in ventricle cardiac muscle,,IMP,MGI:3712002 ,J:121697 
MGI:1097691,Hdac2,histone deacetylase 2,10,,regulation of sarcomere organization,"regulates a function/process that happens in ventricle cardiac muscle,regulates a function/process that happens in cardiac muscle cell",,IMP,MGI:3712002 ,J:121697 
MGI:1343091,Hdac3,histone deacetylase 3,18,,negative regulation of cardiac muscle cell differentiation,"regulates a function/process that has the participant Tbx5,happens in cardioblast",,IMP,,J:210667 
MGI:3036234,Hdac4,histone deacetylase 4,1,,negative regulation of myotube differentiation,,,ISO,P56524 ,J:164563 
MGI:3036234,Hdac4,histone deacetylase 4,1,,regulation of skeletal muscle fiber development,"happens in skeletal muscle tissue,happens in slow muscle cell",,IGI,MGI:1333784 MGI:1931221 ,J:127416 
MGI:3036234,Hdac4,histone deacetylase 4,1,,regulation of striated muscle cell differentiation,"happens in skeletal muscle tissue,regulates the differentiation of slow muscle cell",,IGI,MGI:1333784 MGI:1931221 ,J:127416 
MGI:1333784,Hdac5,histone deacetylase 5,11,,negative regulation of myotube differentiation,,,ISO,Q9UQL6 ,J:164563 
MGI:1333784,Hdac5,histone deacetylase 5,11,,negative regulation of striated muscle tissue development,,,TAS,,J:113927 
MGI:1333784,Hdac5,histone deacetylase 5,11,,regulation of myotube differentiation,,,IDA,,J:121892 
MGI:1333784,Hdac5,histone deacetylase 5,11,,regulation of skeletal muscle fiber development,"happens in skeletal muscle tissue,happens in slow muscle cell",,IGI,MGI:1931221 MGI:3036234 ,J:127416 
MGI:1333784,Hdac5,histone deacetylase 5,11,,regulation of striated muscle cell differentiation,"happens in skeletal muscle tissue,regulates the differentiation of slow muscle cell",,IGI,MGI:1931221 MGI:3036234 ,J:127416 
MGI:1333752,Hdac6,histone deacetylase 6,X,,myotube differentiation,,,IMP,,J:182257 
MGI:1333752,Hdac6,histone deacetylase 6,X,,myotube differentiation,,,ISO,O75923 ,J:182257 
MGI:1333752,Hdac6,histone deacetylase 6,X,,skeletal muscle tissue development,,,IMP,,J:182257 
MGI:1333752,Hdac6,histone deacetylase 6,X,,skeletal muscle tissue development,,,ISO,O75923 ,J:182257 
MGI:1891835,Hdac7,histone deacetylase 7,15,,negative regulation of striated muscle tissue development,,,TAS,,J:113927 
MGI:1931221,Hdac9,histone deacetylase 9,12,,negative regulation of striated muscle tissue development,,,TAS,,J:113927 
MGI:1931221,Hdac9,histone deacetylase 9,12,,regulation of skeletal muscle fiber development,"happens in skeletal muscle tissue,happens in slow muscle cell",,IGI,MGI:1333784 MGI:3036284 ,J:127416 
MGI:1931221,Hdac9,histone deacetylase 9,12,,regulation of striated muscle cell differentiation,"happens in skeletal muscle tissue,regulates the differentiation of slow muscle cell",,IGI,MGI:1333784 MGI:3036284 ,J:127416 
MGI:1924696,Heg1,heart development protein with EGF-like domains 1,16,,ventricular trabecula myocardium morphogenesis,results in the morphogenesis of primitive ventricle,,IGI,MGI:2385159 ,J:187714 
MGI:104853,Hes1,hes family bHLH transcription factor 1,16,,vascular smooth muscle cell development,,,IMP,,J:160266 
MGI:1341800,Hey1,hairy/enhancer-of-split related with YRPW motif 1,3,,negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation,,,ISO,Q9Y5J3 ,J:164563 
MGI:1341800,Hey1,hairy/enhancer-of-split related with YRPW motif 1,3,,ventricular trabecula myocardium morphogenesis,"has the participant heart,has the participant cardiac muscle cell",,IGI,MGI:1341884 ,J:96337 
MGI:1341884,Hey2,hairy/enhancer-of-split related with YRPW motif 2,10,,cardiac vascular smooth muscle cell development,happens in coronary artery,,IMP,MGI:2447620 ,J:165754 
MGI:1341884,Hey2,hairy/enhancer-of-split related with YRPW motif 2,10,,muscular septum morphogenesis,,,IMP,,J:79025 
MGI:1341884,Hey2,hairy/enhancer-of-split related with YRPW motif 2,10,,negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation,,,IDA,,J:175159 
MGI:1341884,Hey2,hairy/enhancer-of-split related with YRPW motif 2,10,,positive regulation of cardiac muscle cell proliferation,"regulates a function/process that happens in left ventricle cardiac muscle,regulates the proliferation of cardiac muscle cell",,IMP,MGI:2447620 ,J:133798 
MGI:1341884,Hey2,hairy/enhancer-of-split related with YRPW motif 2,10,,ventricular cardiac muscle cell development,,,IMP,,J:133798 
MGI:1341884,Hey2,hairy/enhancer-of-split related with YRPW motif 2,10,,ventricular trabecula myocardium morphogenesis,"has the participant heart,has the participant cardiac muscle cell",,IGI,MGI:1341800 ,J:96337 
MGI:1860511,Heyl,hairy/enhancer-of-split related with YRPW motif-like,4,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:2442345,Hif1an,"hypoxia-inducible factor 1, alpha subunit inhibitor",19,,positive regulation of myoblast differentiation,,,ISO,Q9NWT6 ,J:164563 
MGI:2429620,Hinfp,histone H4 transcription factor,9,,myoblast differentiation,,,ISO,Q9BQA5 ,J:164563 
MGI:99430,Hira,histone cell cycle regulator,16,,muscle cell differentiation,,,IGI,MGI:1097686 MGI:1101768 MGI:3650546 ,J:185969 
MGI:106589,Hivep3,human immunodeficiency virus type I enhancer binding protein 3,4,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:96108,Hlf,hepatic leukemia factor,11,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:96109,Hlx,H2.0-like homeobox,1,,skeletal muscle tissue development,results in the development of diaphragm,,IMP,MGI:2182089 ,J:31553 
MGI:1341190,Hmg20b,high mobility group 20B,10,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:96159,Hmgcr,3-hydroxy-3-methylglutaryl-Coenzyme A reductase,13,,positive regulation of skeletal muscle tissue development,,,ISO,RGD:2803 ,J:155856 
MGI:1858195,Hnrnpu,heterogeneous nuclear ribonucleoprotein U,1,,cardiac muscle cell development,,,IMP,MGI:2182095 MGI:5648110 ,J:223139 
MGI:1347345,Homer1,homer scaffolding protein 1,13,,skeletal muscle fiber development,,,IMP,MGI:3526529 ,J:133899 
MGI:1916782,Hopx,HOP homeobox,5,,positive regulation of striated muscle cell differentiation,,,IMP,MGI:2389244 ,J:120869 
MGI:3642509,Hottip,Hoxa distal transcript antisense RNA,6,,skeletal muscle fiber development,,,IMP,MGI:5563534 ,J:233815 
MGI:96210,Hoxd9,homeobox D9,2,,skeletal muscle tissue development,results in the development of forelimb|results in the development of hindlimb,,IGI,MGI:96202 ,J:59070 
MGI:96202,Hoxd10,homeobox D10,2,,skeletal muscle tissue development,results in the development of forelimb|results in the development of hindlimb,,IGI,MGI:96210 ,J:59070 
MGI:1916503,Hspb2,heat shock protein 2,9,,somatic muscle development,results in the development of skeletal musculature,,IGI,MGI:88516 ,J:72926 
MGI:96398,Id3,inhibitor of DNA binding 3,4,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:96398,Id3,inhibitor of DNA binding 3,4,,negative regulation of myoblast differentiation,,,IMP,,J:203462 
MGI:1316717,Ifrd1,interferon-related developmental regulator 1,12,,muscle cell differentiation,,,IMP,MGI:3043556 ,J:89917 
MGI:1915585,Ift20,intraflagellar transport 20,11,,cardiac muscle cell differentiation,,,IMP,,J:153142 
MGI:98715,Ift88,intraflagellar transport 88,14,,cardiac muscle cell differentiation,,,IMP,,J:153142 
MGI:98715,Ift88,intraflagellar transport 88,14,,cardiac muscle cell differentiation,happens in heart,,IMP,MGI:1859153 ,J:153142 
MGI:96432,Igf1,insulin-like growth factor 1,10,,myoblast differentiation,,,ISO,P05019 ,J:164563 
MGI:96432,Igf1,insulin-like growth factor 1,10,,myotube cell development,,,ISO,P05019 ,J:164563 
MGI:96432,Igf1,insulin-like growth factor 1,10,,positive regulation of cell growth involved in cardiac muscle cell development,,,ISO,P05019 ,J:164563 
MGI:96434,Igf2,insulin-like growth factor 2,7,,regulation of muscle cell differentiation,,,IMP,,J:243401 
MGI:96434,Igf2,insulin-like growth factor 2,7,,striated muscle cell differentiation,,,IGI,MGI:96440 ,J:138783 
MGI:96438,Igfbp3,insulin-like growth factor binding protein 3,11,,positive regulation of myoblast differentiation,,,ISO,P17936 ,J:164563 
MGI:96440,Igfbp5,insulin-like growth factor binding protein 5,1,,striated muscle cell differentiation,,,IGI,MGI:87986 MGI:96434 ,J:138783 
MGI:96440,Igfbp5,insulin-like growth factor binding protein 5,1,,striated muscle cell differentiation,,,IMP,,J:138783 
MGI:2449929,Il1f9,"interleukin 1 family, member 9",2,,negative regulation of myoblast differentiation,,,IMP,,J:204300 
MGI:2449929,Il1f9,"interleukin 1 family, member 9",2,,negative regulation of myoblast fusion,,,IMP,,J:204300 
MGI:96556,Il4,interleukin 4,11,,positive regulation of myoblast fusion,,,IDA,,J:107688 
MGI:96556,Il4,interleukin 4,11,,positive regulation of myoblast fusion,,,IMP,MGI:1857194 ,J:107688 
MGI:105367,Il4ra,"interleukin 4 receptor, alpha",7,,positive regulation of myoblast fusion,,,IMP,MGI:1861951 ,J:107688 
MGI:96559,Il6,interleukin 6,5,,negative regulation of muscle organ development,,,ISO,RGD:2901 ,J:155856 
MGI:107936,Il18,interleukin 18,9,,negative regulation of myoblast differentiation,,,IMP,,J:204300 
MGI:1195267,Ilk,integrin linked kinase,7,,positive regulation of myoblast differentiation,,,ISO,RGD:620063 ,J:155856 
MGI:96573,Ins2,insulin II,7,,myoblast fusion,,,IGI,MGI:1861437 ,J:95052 
MGI:96573,Ins2,insulin II,7,,myoblast fusion,,,IGI,MGI:98953 ,J:95052 
MGI:96573,Ins2,insulin II,7,,myotube differentiation,,,IGI,MGI:1861437 ,J:95052 
MGI:96573,Ins2,insulin II,7,,myotube differentiation,,,IGI,MGI:98953 ,J:95052 
MGI:101791,Isl1,"ISL1 transcription factor, LIM/homeodomain",13,,cardiac muscle cell myoblast differentiation,happens in embryo,,IMP,,J:158135 
MGI:101791,Isl1,"ISL1 transcription factor, LIM/homeodomain",13,,ventricular cardiac muscle tissue morphogenesis,,,IGI,Q02248 ,J:143832 
MGI:109442,Itga8,integrin alpha 8,2,,positive regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation,,,IDA,,J:170886 
MGI:96610,Itgb1,integrin beta 1 (fibronectin receptor beta),8,,cardiac muscle cell differentiation,results in the differentiation of cardiac muscle myoblast,,IMP,MGI:2154539 ,J:37583 
MGI:96610,Itgb1,integrin beta 1 (fibronectin receptor beta),8,,sarcomere organization,"happens in cardiac muscle tissue,happens in cardiac muscle myoblast",,IMP,MGI:2154539 ,J:37583 
MGI:104813,Jarid2,"jumonji, AT rich interactive domain 2",13,,negative regulation of cardiac muscle cell proliferation,,,ISO,RGD:1591663 ,J:155856 
MGI:1891495,Jph1,junctophilin 1,1,,muscle organ development,,,IMP,MGI:2183252 ,J:78141 
MGI:1891496,Jph2,junctophilin 2,2,,regulation of cardiac muscle tissue development,,,IMP,,J:63879 
MGI:1343101,Kat2a,K(lysine) acetyltransferase 2A,11,,positive regulation of cardiac muscle cell differentiation,,,ISO,RGD:1307242 ,J:155856 
MGI:109366,Kcnk2,"potassium channel, subfamily K, member 2",1,,negative regulation of cardiac muscle cell proliferation,,,ISO,RGD:621448 ,J:155856 
MGI:1196256,Kdm1a,lysine (K)-specific demethylase 1A,4,,muscle cell development,,,IMP,,J:165849 
MGI:2448492,Kdm6b,KDM1 lysine (K)-specific demethylase 6B,11,,cardiac muscle cell differentiation,,,IMP,,J:211228 
MGI:1346053,Kel,Kell blood group,6,,skeletal muscle fiber development,,,IGI,MGI:103569 ,J:206464 
MGI:96677,Kit,KIT proto-oncogene receptor tyrosine kinase,5,,positive regulation of vascular smooth muscle cell differentiation,,,ISO,P10721 ,J:164563 
MGI:1338056,Klf5,Kruppel-like factor 5,14,,myotube differentiation involved in skeletal muscle regeneration,,,IDA,,J:238742 
MGI:1338056,Klf5,Kruppel-like factor 5,14,,myotube differentiation involved in skeletal muscle regeneration,,,IMP,MGI:4353154 MGI:4421792 ,J:238742 
MGI:1338056,Klf5,Kruppel-like factor 5,14,,myotube differentiation involved in skeletal muscle regeneration,,,IMP,,J:238742 
MGI:1338056,Klf5,Kruppel-like factor 5,14,,negative regulation of cardiac vascular smooth muscle cell differentiation,,,ISO,RGD:621446 ,J:155856 
MGI:1338056,Klf5,Kruppel-like factor 5,14,,skeletal muscle cell differentiation,,,IMP,,J:178918 
MGI:1338056,Klf5,Kruppel-like factor 5,14,,skeletal muscle satellite cell differentiation,,,IMP,MGI:4353154 MGI:4421792 ,J:238742 
MGI:1919580,Klhl40,kelch-like 40,9,,skeletal muscle fiber development,,,IBA,PTN000697003 ,J:265628 
MGI:1919580,Klhl40,kelch-like 40,9,,skeletal muscle fiber development,,,IMP,,J:227534 
MGI:1919580,Klhl40,kelch-like 40,9,,skeletal muscle fiber development,,,IMP,MGI:4843038 ,J:213780 
MGI:1919580,Klhl40,kelch-like 40,9,,skeletal muscle fiber differentiation,,,IMP,,J:209066 J:227534 
MGI:2683854,Klhl41,kelch-like 41,2,,myofibril assembly,,,IMP,,J:196098 
MGI:2683854,Klhl41,kelch-like 41,2,,regulation of myoblast differentiation,,,IBA,PTN000698247 ,J:265628 
MGI:2683854,Klhl41,kelch-like 41,2,,regulation of myoblast differentiation,,,IMP,,J:196256 
MGI:2683854,Klhl41,kelch-like 41,2,,regulation of skeletal muscle cell differentiation,,,IBA,PTN000698247 ,J:265628 
MGI:2683854,Klhl41,kelch-like 41,2,,regulation of skeletal muscle cell differentiation,,,IMP,,J:184518 
MGI:2683854,Klhl41,kelch-like 41,2,,sarcomere organization,,,IEA,IPR030571 ,J:72247 
MGI:2683854,Klhl41,kelch-like 41,2,,skeletal muscle cell differentiation,,,IDA,,J:184518 
MGI:2683854,Klhl41,kelch-like 41,2,,skeletal muscle fiber development,,,IEA,IPR030571 ,J:72247 
MGI:892019,Klk1b1,kallikrein 1-related peptidase b1,7,,left ventricular cardiac muscle tissue morphogenesis,results in the morphogenesis of heart left ventricle,,IMP,MGI:3513115 ,J:67868 
MGI:2444557,Kmt5b,lysine methyltransferase 5B,19,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:96680,Kras,Kirsten rat sarcoma viral oncogene homolog,6,,striated muscle cell differentiation,"happens in axial muscle,results in the differentiation of cell of skeletal muscle",,IGI,MGI:97874 ,J:94087 
MGI:96705,Krt8,keratin 8,15,,sarcomere organization,,,ISO,RGD:2984 ,J:155856 
MGI:96693,Krt19,keratin 19,11,,sarcomere organization,,,ISO,P08727 ,J:164563 
MGI:96709,Ky,kyphoscoliosis peptidase,9,,muscle organ development,,,IMP,MGI:1856928 ,J:66943 
MGI:105382,Lama5,"laminin, alpha 5",2,,muscle organ development,"results in the development of midgut,has the participant smooth muscle cell",,IMP,MGI:1934917 ,J:84903 
MGI:1342270,Large1,LARGE xylosyl- and glucuronyltransferase 1,8,,skeletal muscle organ development,,,IDA,,J:206057 
MGI:104867,Lbx1,ladybird homeobox 1,19,,muscle organ development,,,IEA,KW-0517 ,J:60000 
MGI:1344412,Ldb3,LIM domain binding 3,14,,muscle structure development,,,IBA,PTN001198141 ,J:265628 
MGI:1344412,Ldb3,LIM domain binding 3,14,,sarcomere organization,happens in spinal cord arachnoid mater|happens in cardiac muscle tissue,,IMP,MGI:2652058 ,J:72799 
MGI:96770,Lef1,lymphoid enhancer binding factor 1,3,,negative regulation of striated muscle tissue development,,,IDA,,J:112463 
MGI:96770,Lef1,lymphoid enhancer binding factor 1,3,,regulation of striated muscle tissue development,,,IBA,PTN000042972 ,J:265628 
MGI:2385045,Lemd2,LEM domain containing 2,17,,skeletal muscle cell differentiation,,,IMP,,J:153986 
MGI:2385045,Lemd2,LEM domain containing 2,17,,skeletal muscle cell differentiation,,,ISO,Q8NC56 ,J:73065 
MGI:3580376,Lemd3,LEM domain containing 3,10,,skeletal muscle cell differentiation,,,IMP,,J:153986 
MGI:96777,Lgals1,"lectin, galactose binding, soluble 1",15,,myoblast differentiation,,,IDA,,J:74515 
MGI:96787,Lif,leukemia inhibitory factor,11,,muscle organ morphogenesis,,,IMP,MGI:2181618 ,J:97380 
MGI:96794,Lmna,lamin A,3,,muscle organ development,,,ISO,P02545 ,J:164563 
MGI:96794,Lmna,lamin A,3,,ventricular cardiac muscle cell development,"happens in left ventricle cardiac muscle,results in the development of cardiac muscle cell",,IMP,MGI:2177930 ,J:87613 
MGI:2135671,Lmod1,leiomodin 1 (smooth muscle),1,,myofibril assembly,,,IBA,PTN000096564 ,J:265628 
MGI:2135672,Lmod2,leiomodin 2 (cardiac),6,,myofibril assembly,,,IBA,PTN000096564 ,J:265628 
MGI:2135672,Lmod2,leiomodin 2 (cardiac),6,,sarcomere organization,,,IMP,,J:233669 
MGI:2135672,Lmod2,leiomodin 2 (cardiac),6,,sarcomere organization,,,ISO,Q6P5Q4 ,J:164563 
